0,1,2,3,4,5,6,7,8
Teague,24%,15.6,16.7,-1.1,-3.1,-0.1,-3.0,-1.7
Collins,15%,5.9,15.2,-9.3,+7.1,-2.2,+9.3,-3.1
Armstrong,2%,11.1,15.9,-4.8,-6.3,-0.7,-5.6,-5.1
Pachulia,32%,13.5,18.4,-4.9,-5.1,+1.1,-6.2,-5.3
Wilkins,17%,12.3,18.1,-5.8,-8.5,+0.8,-9.3,-7.0
Evans,21%,7.8,16.4,-8.6,-5.0,+0.3,-5.3,-7.5
Sy,1%,9.3,14.2,-5.0,-16.0,-0.7,-15.3,-8.4
Jo.Crawford,4%,7.2,17.1,-9.9,-10.2,-0.4,-9.8,-9.9
Powell,17%,8.2,22.3,-14.1,-8.7,+0.8,-9.5,-12.6
Hinrich,17%,10.3,24.6,-14.3,-8.7,+0.9,-9.6,-12.7
Thomas,2%,16.4,29.4,-13.0,-15.2,-0.5,-14.7,-13.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Garnett,56%,22.6,12.8,+9.8,+11.9,-3.1,+15.0,+11.5
Pierce,70%,21.2,12.8,+8.4,+10.2,-6.2,+16.4,+11.1
Allen,73%,17.5,11.6,+5.9,+7.6,-0.7,+8.2,+6.7
Rondo,64%,18.3,12.6,+5.6,+8.3,+0.1,+8.3,+6.5
S.O'Neal,19%,19.0,16.3,+2.7,+12.3,+3.7,+8.6,+4.7
Daniels,24%,12.7,9.5,+3.1,+0.2,+6.9,-6.8,-0.2
Arroyo,5%,7.0,6.2,+0.7,+1.8,+5.5,-3.8,-0.8
Krstic,14%,15.6,18.7,-3.1,+4.8,+5.4,-0.7,-2.3
Green,15%,13.7,12.3,+1.4,-3.1,+6.9,-10.0,-2.4
Wafer,14%,11.2,12.2,-1.0,+0.6,+6.1,-5.5,-2.5
Perkins,8%,11.6,18.3,-6.6,+6.0,+5.3,+0.7,-4.2
Davis,58%,13.7,18.1,-4.4,+2.9,+8.7,-5.8,-4.8
West,11%,13.2,14.1,-1.0,-9.2,+7.2,-16.5,-6.1
Robinson,25%,10.6,18.9,-8.3,+2.7,+6.2,-3.5,-6.7
Erden,13%,11.8,18.8,-7.0,-2.1,+6.5,-8.6,-7.5
J.O'Neal,11%,10.0,19.7,-9.7,+1.7,+5.8,-4.1,-7.9
Harangody,6%,9.2,21.9,-12.7,-2.0,+5.8,-7.8,-11.1
Pavlovic,4%,5.4,13.9,-8.5,-15.4,+6.2,-21.5,-12.8
Murphy,5%,11.0,18.1,-7.0,-21.3,+6.6,-27.9,-14.0
Bradley,4%,1.3,14.6,-13.3,-16.5,+6.3,-22.8,-16.5
Johnson,1%,10.7,35.9,-25.2,-10.3,+5.5,-15.8,-22.1
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Greene,0%,33.3,33.8,-0.5,+45.3,-6.2,+51.5,+16.8
Gaines,4%,16.0,14.0,+2.0,+5.9,-6.6,+12.5,+5.5
Humphries,52%,19.3,14.6,+4.7,-5.7,-6.7,+1.0,+3.5
Lopez,72%,20.2,16.5,+3.6,-5.3,-8.3,+3.0,+3.4
Harris,43%,18.5,16.7,+1.8,-5.3,-6.7,+1.4,+1.7
James,10%,10.6,10.6,+0.0,-3.6,-6.4,+2.8,+1.0
D.Williams,10%,17.7,14.8,+2.9,-9.9,-5.7,-4.2,+0.6
Uzoh,11%,15.4,13.3,+2.0,-9.1,-5.8,-3.3,+0.2
Morrow,46%,12.5,15.4,-2.9,-3.1,-8.8,+5.7,-0.0
Farmar,45%,14.6,17.2,-2.7,-4.7,-7.3,+2.6,-0.9
B.Wright,5%,16.5,19.6,-3.1,-7.3,-6.1,-1.2,-2.5
Favors,27%,13.4,17.6,-4.2,-6.6,-6.0,-0.7,-3.0
Vujacic,40%,13.1,16.8,-3.8,-7.6,-5.2,-2.4,-3.3
Ross,9%,3.8,15.1,-11.3,+2.2,-6.9,+9.1,-4.5
Outlaw,59%,9.0,16.0,-7.0,-7.1,-4.8,-2.3,-5.4
Williams,7%,9.2,18.1,-8.9,-8.6,-6.0,-2.6,-6.8
West,3%,9.7,21.7,-11.9,-2.9,-6.2,+3.3,-6.8
Petro,22%,10.4,20.5,-10.2,-8.2,-5.5,-2.7,-7.7
Gadzuric,4%,9.7,24.0,-14.3,-5.2,-6.2,+1.0,-9.2
Murphy,7%,7.0,20.5,-13.5,-7.5,-6.0,-1.5,-9.5
Graham,24%,4.5,15.9,-11.4,-15.0,-3.4,-11.6,-11.5
Smith,1%,-4.6,12.7,-17.4,-13.5,-6.1,-7.5,-14.1
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Wallace,47%,16.1,13.9,+2.2,-0.3,-7.3,+7.0,+3.8
Thomas,22%,19.4,15.5,+3.9,-1.2,-4.8,+3.6,+3.8
Livingston,32%,15.2,12.8,+2.4,-2.7,-4.6,+1.9,+2.2
D.Brown,12%,13.4,11.9,+1.5,-1.7,-4.3,+2.6,+1.9
Henderson,42%,14.0,13.3,+0.7,-3.0,-4.7,+1.7,+1.0
Carroll,15%,12.8,13.0,-0.2,-4.9,-3.8,-1.1,-0.5
Jackson,61%,15.2,14.8,+0.4,-5.1,-2.3,-2.8,-0.7
Diaw,70%,14.9,16.5,-1.6,-4.1,-3.7,-0.5,-1.2
Augustin,70%,16.8,18.9,-2.1,-4.5,-2.9,-1.6,-1.9
Cunningham,13%,14.0,16.2,-2.3,-5.4,-3.7,-1.7,-2.1
Mohammed,21%,17.1,21.2,-4.1,-2.8,-4.3,+1.5,-2.2
McGuire,19%,11.2,16.3,-5.1,-4.8,-3.8,-1.0,-3.7
K.Brown,43%,14.0,17.6,-3.7,-6.6,-2.0,-4.5,-3.9
White,12%,19.2,22.6,-3.4,-9.7,-3.2,-6.5,-4.4
Najera,9%,5.8,16.8,-11.0,+1.5,-4.5,+6.1,-5.3
Temple,3%,6.2,19.1,-12.9,-6.8,-3.9,-3.0,-9.6
Diop,5%,5.8,18.4,-12.7,-10.9,-3.6,-7.2,-10.8
Collins,2%,3.1,24.8,-21.8,-11.7,-3.8,-7.8,-17.1
Przybilla,2%,0.4,27.2,-26.9,-20.7,-3.7,-17.1,-23.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Rose,76%,24.7,14.2,+10.5,+7.9,+5.2,+2.7,+7.9
Butler,1%,15.3,13.0,+2.3,+22.4,+7.2,+15.2,+6.6
Deng,81%,16.5,10.5,+6.0,+7.8,+4.8,+3.0,+5.0
Lucas,0%,-0.8,-15.9,+15.1,-14.2,+7.3,-21.6,+2.9
Boozer,47%,20.1,16.7,+3.4,+7.0,+7.5,-0.4,+2.1
Brewer,45%,14.9,11.1,+3.8,+6.5,+7.8,-1.3,+2.1
Johnson,3%,9.2,6.2,+3.0,+7.0,+7.3,-0.2,+1.9
Asik,25%,13.0,15.0,-1.9,+11.4,+5.9,+5.5,+0.6
Korver,42%,13.6,14.1,-0.5,+8.8,+6.2,+2.6,+0.5
Gibson,44%,15.3,14.8,+0.5,+7.2,+7.3,-0.1,+0.3
Watson,27%,13.3,12.3,+1.0,+6.2,+7.7,-1.5,+0.2
Noah,40%,20.4,18.6,+1.8,+5.4,+8.5,-3.2,+0.2
Thomas,30%,11.1,16.1,-5.0,+6.4,+7.6,-1.2,-3.7
Bogans,37%,9.6,14.7,-5.1,+5.5,+8.3,-2.8,-4.3
Scalabrine,2%,6.4,25.2,-18.8,-3.8,+7.5,-11.3,-16.3
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Davis,10%,20.1,13.0,+7.1,-1.5,-9.8,+8.3,+7.5
Varejao,25%,16.5,13.1,+3.4,-8.3,-9.2,+1.0,+2.6
Gibson,47%,13.8,17.5,-3.7,-4.7,-12.8,+8.1,+0.3
Jamison,47%,17.7,17.7,+0.0,-9.5,-8.5,-1.0,-0.3
Sessions,54%,20.2,18.6,+1.5,-11.2,-6.4,-4.8,-0.6
Parker,53%,11.1,14.4,-3.3,-6.9,-11.3,+4.4,-0.8
Gee,25%,11.9,14.2,-2.3,-10.0,-8.7,-1.3,-1.9
Hollins,30%,11.5,19.1,-7.5,-5.2,-10.6,+5.3,-3.2
Hickson,57%,16.6,19.5,-2.9,-11.3,-5.9,-5.5,-3.8
Powe,5%,13.7,16.1,-2.3,-15.7,-8.6,-7.0,-3.9
Harangody,10%,11.6,18.3,-6.7,-7.5,-9.1,+1.7,-3.9
Moon,19%,11.5,18.3,-6.8,-8.9,-9.0,+0.1,-4.5
M.Williams,27%,14.2,19.8,-5.6,-12.8,-7.6,-5.2,-5.5
Samuels,18%,12.2,20.4,-8.2,-9.6,-8.8,-0.7,-5.7
Eyenga,24%,9.3,17.2,-7.9,-10.3,-8.5,-1.8,-5.9
Harris,24%,11.0,17.9,-6.9,-12.2,-8.0,-4.2,-6.0
Graham,15%,8.1,19.5,-11.4,-6.3,-9.4,+3.1,-6.6
J.Williams,10%,4.6,15.2,-10.6,-10.6,-8.8,-1.8,-7.6
Erden,2%,6.3,19.8,-13.5,-7.5,-9.0,+1.5,-8.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Nowitzki,64%,25.2,16.6,+8.6,+10.2,-6.1,+16.3,+11.2
Terry,65%,16.6,12.7,+3.9,+6.2,+0.6,+5.6,+4.5
Stojakovic,13%,15.0,11.8,+3.2,+10.1,+3.4,+6.7,+4.4
Butler,22%,14.9,12.0,+2.9,+8.1,+3.1,+4.9,+3.6
Chandler,52%,20.4,18.9,+1.5,+7.0,+1.2,+5.8,+2.9
Barea,42%,15.6,12.6,+3.0,+4.5,+4.0,+0.5,+2.1
Brewer,4%,18.8,18.4,+0.4,+5.2,+4.2,+1.0,+0.6
Kidd,67%,15.6,15.1,+0.5,+3.1,+6.5,-3.4,-0.8
Marion,57%,18.3,14.7,+3.6,+0.1,+9.8,-9.7,-0.8
Jones,3%,11.1,7.6,+3.4,-7.5,+4.6,-12.1,-1.7
Stevenson,29%,10.3,11.6,-1.3,+1.3,+5.4,-4.2,-2.3
Mahinmi,12%,15.0,20.4,-5.4,+6.4,+3.9,+2.5,-2.8
Pavlovic,4%,8.3,9.4,-1.1,-5.6,+4.7,-10.3,-4.2
Beaubois,13%,11.7,16.6,-4.9,-1.8,+5.1,-6.9,-5.6
Haywood,34%,12.9,19.3,-6.5,-0.4,+6.6,-7.0,-6.7
Cardinal,16%,10.5,19.0,-8.5,-2.2,+5.4,-7.6,-8.2
Ajinca,2%,13.4,24.7,-11.3,-4.5,+4.4,-8.9,-10.5
Novak,0%,21.6,22.7,-1.1,-43.2,+4.4,-47.7,-16.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Anthony,45%,22.4,12.3,+10.1,+4.2,+5.2,-1.1,+6.4
Felton,17%,15.6,11.8,+3.8,+11.9,+3.3,+8.6,+5.4
Gallinari,11%,17.1,10.9,+6.1,+5.5,+4.7,+0.9,+4.4
Nene,58%,22.3,18.3,+4.1,+6.7,+2.0,+4.7,+4.3
Lawson,53%,19.2,13.9,+5.3,+5.4,+4.0,+1.5,+4.0
Andersen,19%,20.9,16.0,+4.9,+5.8,+4.5,+1.3,+3.7
Koufos,2%,21.7,15.6,+6.1,+3.4,+4.8,-1.4,+3.6
Smith,50%,17.4,16.2,+1.2,+6.2,+3.3,+2.8,+1.8
Chandler,16%,12.1,11.3,+0.9,+7.1,+4.3,+2.8,+1.5
Billups,42%,19.8,17.0,+2.8,+3.8,+5.4,-1.6,+1.3
Martin,31%,15.3,16.0,-0.7,+7.9,+3.3,+4.6,+1.1
Afflalo,59%,14.6,16.0,-1.5,+3.3,+6.9,-3.6,-2.2
Harrington,42%,12.9,19.5,-6.6,+3.8,+5.5,-1.7,-5.0
Mozgov,2%,15.5,28.6,-13.1,+10.2,+4.7,+5.5,-6.9
Williams,18%,12.3,19.7,-7.4,-0.5,+5.9,-6.5,-7.1
Ely,9%,9.1,18.3,-9.2,+1.2,+5.1,-3.9,-7.5
Forbes,20%,12.3,20.2,-8.0,-2.0,+6.4,-8.5,-8.1
Carter,4%,5.6,14.8,-9.2,-6.9,+5.2,-12.1,-10.2
Balkman,1%,13.9,39.6,-25.8,-3.3,+4.8,-8.1,-19.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Prince,64%,15.8,13.2,+2.6,-2.5,-5.4,+2.9,+2.7
McGrady,42%,15.8,13.1,+2.7,-2.5,-4.3,+1.8,+2.4
Stuckey,55%,19.3,17.7,+1.6,-1.8,-5.7,+3.9,+2.4
Wilcox,25%,19.5,20.7,-1.1,-0.4,-4.6,+4.2,+0.6
Hamilton,38%,16.3,15.5,+0.8,-4.7,-2.9,-1.8,-0.0
Monroe,56%,19.4,20.5,-1.1,-2.9,-4.4,+1.6,-0.2
Gordon,54%,12.8,14.5,-1.7,-2.6,-4.7,+2.1,-0.4
Villanueva,42%,16.7,21.7,-4.9,-4.0,-3.2,-0.8,-3.6
Bynum,28%,15.9,18.8,-2.9,-7.2,-2.1,-5.1,-3.6
Daye,36%,13.7,19.1,-5.4,-4.4,-3.1,-1.4,-4.1
Wallace,31%,13.4,17.4,-4.0,-6.6,-2.2,-4.4,-4.1
Maxiell,23%,10.0,22.6,-12.6,-7.0,-2.5,-4.5,-9.9
Summers,5%,4.1,24.1,-20.0,-5.1,-3.5,-1.6,-13.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Curry,63%,20.5,17.4,+3.0,-0.3,-5.7,+5.4,+3.8
D.Wright,79%,15.8,15.7,+0.1,-2.0,-3.5,+1.5,+0.6
Ellis,81%,19.4,15.6,+3.8,-3.5,+2.7,-6.2,+0.4
Lee,66%,19.0,19.4,-0.4,-2.1,-2.7,+0.6,-0.1
Williams,41%,15.8,16.2,-0.4,-2.0,-2.5,+0.5,-0.1
Udoh,26%,10.3,15.4,-5.1,+5.0,-4.9,+9.9,-0.1
Thornton,8%,11.9,14.5,-2.5,+1.4,-2.6,+4.0,-0.3
Lin,7%,15.8,18.9,-3.1,+1.7,-2.6,+4.3,-0.6
Radmanovic,29%,13.3,19.8,-6.4,+2.0,-4.1,+6.1,-2.3
B.Wright,5%,17.4,17.3,+0.1,-9.6,-1.9,-7.7,-2.5
Bell,4%,4.6,9.4,-4.8,-0.8,-2.4,+1.5,-2.7
Law,16%,11.9,13.7,-1.8,-6.3,-1.6,-4.8,-2.8
Amundson,17%,12.1,16.5,-4.4,-5.8,-1.6,-4.3,-4.3
Adrien,5%,12.1,21.3,-9.2,+0.7,-2.5,+3.2,-5.0
Gadzuric,8%,10.6,20.2,-9.5,-7.3,-1.9,-5.3,-8.1
Biedrins,35%,13.2,21.9,-8.7,-8.1,+0.8,-9.0,-8.8
Carney,8%,11.2,19.6,-8.4,-11.3,-1.5,-9.9,-8.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Harris,0%,19.4,7.6,+11.8,+55.1,+2.0,+53.1,+25.6
Martin,65%,22.4,13.1,+9.3,+3.1,+0.4,+2.7,+7.1
Dragic,9%,18.9,10.2,+8.7,-0.3,+2.4,-2.7,+4.9
Lowry,64%,17.4,17.2,+0.3,+5.8,-4.5,+10.4,+3.6
Scola,61%,19.5,19.4,+0.1,+4.6,-1.5,+6.1,+2.1
Budinger,44%,14.9,13.6,+1.4,+3.9,+0.8,+3.1,+1.9
Hayes,52%,17.5,19.1,-1.6,+4.9,-0.9,+5.8,+0.9
Patterson,22%,17.8,15.8,+2.1,+0.6,+2.6,-2.1,+0.7
Battier,46%,13.7,14.9,-1.2,+2.9,+1.6,+1.3,-0.3
Miller,26%,17.6,18.6,-1.0,+2.0,+2.2,-0.2,-0.7
Lee,43%,13.2,13.0,+0.2,+0.2,+3.7,-3.5,-1.0
Taylor,2%,13.9,11.9,+2.0,-8.8,+2.4,-11.1,-2.4
Yao,2%,21.3,16.7,+4.6,-14.3,+2.5,-16.9,-2.6
Jeffries,3%,9.9,23.3,-13.4,+5.9,+2.0,+3.9,-7.7
Williams,2%,8.4,15.5,-7.0,-8.0,+2.4,-10.4,-8.2
Smith,8%,9.2,17.2,-8.0,-6.9,+3.0,-9.8,-8.6
Hill,28%,13.9,21.1,-7.2,-6.8,+5.7,-12.4,-9.0
Brooks,20%,11.7,20.9,-9.2,-6.3,+4.3,-10.6,-9.7
Carroll,0%,-5.8,26.0,-31.7,+8.6,+2.1,+6.5,-19.0
Thabeet,0%,-14.7,53.8,-68.5,-56.9,+2.2,-59.1,-65.4
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Dunleavy,43%,15.6,12.9,+2.7,+2.4,-3.6,+6.0,+3.8
Granger,70%,18.7,15.2,+3.5,-0.3,-2.9,+2.6,+3.2
Foster,24%,15.7,13.4,+2.3,+2.7,-2.2,+4.9,+3.2
McRoberts,40%,17.4,18.5,-1.0,+1.7,-2.9,+4.6,+0.8
George,32%,13.9,13.6,+0.4,-0.2,-1.5,+1.3,+0.7
Hansbrough,39%,17.3,15.9,+1.5,-3.8,+0.6,-4.4,-0.5
D.Jones,15%,14.5,14.2,+0.3,-3.1,-0.7,-2.4,-0.6
Hibbert,57%,16.8,18.3,-1.5,-0.6,-1.7,+1.0,-0.7
Collison,60%,16.4,16.0,+0.4,-2.8,+1.5,-4.3,-1.2
Price,20%,10.9,16.9,-6.0,+1.6,-1.7,+3.3,-2.9
Rush,44%,11.1,12.6,-1.4,-5.7,+2.6,-8.3,-3.7
Ford,20%,10.3,16.3,-6.0,-0.6,-1.2,+0.6,-3.8
Posey,21%,7.9,18.1,-10.2,-1.7,-0.9,-0.7,-7.0
S.Jones,13%,8.9,18.5,-9.6,-5.7,-0.4,-5.4,-8.2
Stephenson,3%,5.4,20.8,-15.4,-0.4,-1.1,+0.7,-10.0
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Griffin,78%,23.4,15.2,+8.2,-2.2,-6.4,+4.2,+6.8
Gordon,53%,19.3,13.6,+5.6,+0.1,-6.7,+6.8,+6.0
Kaman,21%,16.5,15.2,+1.2,-2.6,-3.2,+0.7,+1.1
Warren,3%,11.3,16.0,-4.7,+8.3,-3.5,+11.8,+0.8
Jordan,52%,16.1,17.4,-1.2,-2.3,-3.9,+1.6,-0.3
Davis,32%,17.0,20.6,-3.6,-0.1,-4.5,+4.5,-0.9
Smith,15%,16.5,16.9,-0.4,-5.2,-2.8,-2.4,-1.1
Gomes,53%,9.5,14.6,-5.1,-2.6,-3.7,+1.0,-3.0
Moon,7%,8.9,14.0,-5.0,-2.8,-3.1,+0.4,-3.2
M.Williams,18%,14.5,20.0,-5.4,-3.1,-3.1,+0.1,-3.6
Foye,39%,11.7,15.2,-3.4,-6.0,-1.3,-4.8,-3.9
Diogu,12%,14.7,18.5,-3.8,-6.7,-2.6,-4.1,-3.9
Bledsoe,46%,11.2,15.4,-4.1,-5.7,-0.9,-4.8,-4.3
Aminu,37%,10.1,16.5,-6.5,-6.1,-1.4,-4.6,-5.8
Cook,11%,12.1,22.0,-9.9,-3.0,-3.1,+0.1,-6.6
Butler,19%,5.8,13.7,-7.9,-6.7,-2.3,-4.4,-6.7
Collins,4%,1.9,19.9,-18.0,+3.1,-3.4,+6.4,-9.9
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Bryant,70%,25.0,12.0,+13.0,+7.3,+3.2,+4.2,+10.1
Gasol,77%,25.0,15.5,+9.5,+8.4,-1.7,+10.1,+9.7
T.Johnson,0%,16.9,3.4,+13.4,+3.6,+6.1,-2.5,+8.1
Bynum,38%,22.9,12.8,+10.0,+6.4,+5.9,+0.5,+6.8
Odom,67%,21.0,14.7,+6.2,+6.9,+4.4,+2.5,+5.0
Brown,40%,14.1,11.2,+2.9,+3.4,+7.8,-4.4,+0.5
Artest,61%,11.8,14.4,-2.6,+8.5,+2.3,+6.3,+0.4
Barnes,26%,15.7,14.7,+1.0,+1.0,+7.8,-6.8,-1.6
Ebanks,3%,20.3,11.3,+9.0,-17.1,+6.8,-23.9,-1.9
Fisher,58%,9.4,18.9,-9.5,+9.3,+1.6,+7.7,-3.8
Blake,40%,7.9,17.3,-9.5,+2.3,+8.5,-6.2,-8.4
Smith,1%,2.1,12.8,-10.7,-2.2,+6.2,-8.3,-9.9
Walton,12%,5.2,19.1,-13.9,+3.4,+6.4,-3.1,-10.3
Ratliff,2%,4.7,13.2,-8.5,-18.5,+6.5,-25.0,-14.0
Caracter,5%,10.5,25.5,-15.0,-12.5,+7.1,-19.6,-16.5
Vujacic,1%,2.7,22.0,-19.3,-19.6,+6.4,-26.0,-21.5
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Randolph,68%,24.1,15.4,+8.7,+4.6,-2.6,+7.1,+8.2
Haddadi,4%,21.1,17.3,+3.9,+13.7,+1.8,+11.9,+6.5
Gay,54%,18.8,11.2,+7.6,+3.0,+1.5,+1.6,+5.6
Battier,14%,11.3,9.0,+2.3,+7.0,+1.6,+5.4,+3.3
Allen,38%,19.5,14.8,+4.7,+1.7,+2.7,-1.0,+2.8
Conley,72%,16.7,17.5,-0.8,+5.0,-4.7,+9.8,+2.7
Gasol,65%,18.0,14.6,+3.5,+2.5,+1.9,+0.6,+2.5
Arthur,40%,16.6,16.7,-0.2,+1.2,+3.1,-1.9,-0.8
Young,40%,13.2,16.3,-3.1,+2.4,+2.2,+0.2,-2.0
Mayo,47%,13.0,18.1,-5.1,+3.1,+1.6,+1.5,-2.9
Powe,4%,18.7,23.5,-4.8,-5.1,+2.6,-7.7,-5.8
Carroll,1%,13.2,27.4,-14.2,+9.8,+2.2,+7.6,-6.9
Vasquez,22%,9.8,16.5,-6.7,-3.8,+4.0,-7.9,-7.1
Williams,3%,8.4,19.8,-11.4,+1.6,+2.3,-0.8,-7.9
Henry,13%,7.0,15.0,-7.9,-4.5,+3.4,-7.8,-7.9
Smith,3%,4.1,17.3,-13.2,-0.8,+2.4,-3.3,-9.9
Thabeet,9%,5.4,20.1,-14.7,-15.2,+4.1,-19.3,-16.2
Law,2%,-0.1,16.6,-16.7,-24.8,+3.0,-27.8,-20.4
Carney,0%,21.5,32.6,-11.1,-49.7,+2.4,-52.0,-24.8
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
James,77%,29.4,10.9,+18.5,+9.7,-0.5,+10.2,+15.7
Wade,71%,27.4,12.0,+15.4,+9.8,+1.6,+8.2,+13.0
Bosh,71%,20.9,14.6,+6.3,+10.5,+0.1,+10.3,+7.7
Pittman,0%,-7.5,1.9,-9.4,+34.2,+7.4,+26.8,+2.7
Jones,39%,11.9,13.7,-1.8,+7.4,+7.4,-0.0,-1.2
Ilgauskas,29%,13.8,17.2,-3.4,+8.9,+6.8,+2.1,-1.6
House,25%,12.5,13.8,-1.3,+5.1,+8.2,-3.2,-1.9
Haslem,9%,13.9,17.4,-3.5,+7.2,+7.4,-0.2,-2.4
Magloire,4%,14.4,16.6,-2.2,+4.0,+7.6,-3.6,-2.6
Dampier,21%,10.8,14.7,-3.9,+6.5,+7.7,-1.1,-2.9
Chalmers,40%,10.9,16.3,-5.3,+8.0,+7.1,+0.9,-3.3
Arroyo,25%,10.1,15.4,-5.3,+4.6,+8.4,-3.8,-4.8
Bibby,15%,9.6,15.6,-6.1,+4.5,+7.9,-3.4,-5.2
Anthony,37%,8.1,15.9,-7.9,+4.1,+9.4,-5.3,-7.0
Howard,15%,9.0,17.8,-8.8,+1.5,+8.5,-7.0,-8.2
Miller,21%,10.5,17.2,-6.7,-1.9,+9.9,-11.8,-8.4
Stackhouse,1%,6.1,19.3,-13.2,-3.9,+7.6,-11.4,-12.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Boykins,22%,18.5,13.5,+5.0,+2.3,-1.7,+4.1,+4.7
Bogut,58%,18.0,12.9,+5.2,+0.1,-2.2,+2.3,+4.2
Redd,3%,10.0,8.6,+1.4,+3.6,-1.0,+4.6,+2.4
Douglas-Roberts,22%,12.1,9.8,+2.3,-1.2,-0.7,-0.5,+1.3
Dooling,44%,11.8,13.5,-1.7,+1.9,-3.0,+4.9,+0.5
Delfino,40%,13.8,12.4,+1.4,-2.5,+0.3,-2.7,+0.0
Ilyasova,38%,15.3,17.7,-2.4,+2.0,-2.6,+4.6,-0.1
Barron,2%,18.2,18.2,-0.0,-1.7,-0.8,-0.9,-0.3
Maggette,35%,16.7,15.5,+1.2,-3.1,+0.4,-3.5,-0.4
Jennings,55%,16.2,16.3,-0.1,-1.6,+0.1,-1.6,-0.6
Salmons,64%,13.4,15.3,-1.8,-1.1,-0.4,-0.7,-1.4
MbahaMoute,53%,12.4,14.3,-1.9,-1.4,-0.3,-1.1,-1.6
Brockman,17%,10.7,15.4,-4.7,+2.8,-1.6,+4.3,-1.7
Gooden,22%,16.8,20.5,-3.6,-2.1,-0.5,-1.6,-2.9
Temple,2%,3.0,14.2,-11.3,+1.7,-0.9,+2.6,-6.6
Sanders,22%,11.6,17.5,-5.9,-8.0,+1.2,-9.2,-7.0
Skinner,0%,-8.3,-5.2,-3.1,-89.5,-0.7,-88.8,-31.6
,,Production,Production,Production,On Court/Off Court,On Court/Off Court,On Court/Off Court,Simple
Player,Min,Own,Opp,Net,On,Off,Net,Rating
Love,66%,26.2,15.1,+11.1,-5.0,-9.7,+4.7,+9.0
Randolph,12%,19.8,15.6,+4.2,-11.7,-5.9,-5.8,+0.8
Tolliver,34%,14.3,17.7,-3.4,-2.7,-8.6,+5.9,-0.3
Ridnour,55%,16.0,18.0,-2.0,-5.5,-8.0,+2.5,-0.5
Beasley,60%,16.0,18.8,-2.8,-5.7,-7.9,+2.2,-1.2
Brewer,34%,10.7,14.7,-4.0,-5.1,-7.4,+2.2,-1.9
Johnson,52%,10.5,15.5,-4.9,-5.1,-8.2,+3.1,-2.2
Telfair,18%,10.8,15.8,-5.0,-6.0,-6.7,+0.7,-3.1
Milicic,43%,12.8,17.7,-4.9,-6.8,-6.4,-0.4,-3.4
Ager,1%,10.4,15.4,-5.0,-9.9,-6.6,-3.3,-4.5
Webster,28%,13.0,16.9,-3.8,-11.0,-4.9,-6.1,-4.6
Koufos,8%,10.8,17.6,-6.8,-8.3,-6.4,-1.8,-5.1
Pekovic,22%,11.8,17.7,-5.8,-11.6,-5.2,-6.4,-6.0
Ellington,30%,8.8,16.9,-8.1,-8.3,-5.9,-2.4,-6.2
Gaines,2%,4.6,17.6,-13.0,-5.2,-6.6,+1.5,-8.2
Flynn,25%,7.1,18.0,-10.9,-8.7,-5.9,-2.8,-8.2
Hayward,11%,11.1,19.9,-8.7,-13.5,-5.8,-7.7,-8.4
